Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:06;Windows 10;26407938;31;1621161432 bytes;100000;Shell Sort;51722;10479
Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:06;Windows 10;11639049;15;1621161432 bytes;100000;Quick Sort Recursivo;30590;7389
Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:06;Windows 10;10495625;0;1621161432 bytes;100000;Quick Sort Mediana de 3;47607;7663
Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:06;Windows 10;10601057;15;1621161432 bytes;100000;Quick Sort Mediana de 5;63087;7663
Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:06;Windows 10;10759204;16;1621161432 bytes;100000;Quick Sort Mediana de 7;84759;7663
Semente 1;07/10/2018;15:24:06;07/10/2018;15:24:07;Windows 10;11459908;16;1621161432 bytes;100000;Quick Sort Hibrido k10;30589;7389
Semente 1;07/10/2018;15:24:07;07/10/2018;15:24:07;Windows 10;11430984;0;1621161432 bytes;100000;Quick Sort Hibrido k100;30589;7389
Semente 1;07/10/2018;15:24:07;07/10/2018;15:24:07;Windows 10;11882569;0;1621161432 bytes;100000;Quick Sort Hibrido k1000;30589;7389
Semente 1;07/10/2018;15:24:19;07/10/2018;15:24:20;Windows 10;838137025;844;1309924760 bytes;500000;Bubble Sort;1714556;342143
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;479296124;485;1309926824 bytes;500000;Insertion Sort;344485;1170
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;11131949;16;1309926824 bytes;500000;Merge Sort;58151;11607
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;8861893;0;1309926824 bytes;500000;Heap Sort;36189;10892
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;27253261;31;1310014416 bytes;500000;Shell Sort;51290;10699
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;10533412;15;1310014416 bytes;500000;Quick Sort Recursivo;30619;6843
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;11838717;15;1310014416 bytes;500000;Quick Sort Mediana de 3;49743;7995
Semente 1;07/10/2018;15:24:21;07/10/2018;15:24:21;Windows 10;12208662;16;1310014416 bytes;500000;Quick Sort Mediana de 5;65263;7995
Semente 1;07/10/2018;15:24:22;07/10/2018;15:24:22;Windows 10;12536622;0;1310014416 bytes;500000;Quick Sort Mediana de 7;86991;7995
Semente 1;07/10/2018;15:24:22;07/10/2018;15:24:22;Windows 10;10834313;0;1310014416 bytes;500000;Quick Sort Hibrido k10;30618;6843
Semente 1;07/10/2018;15:24:22;07/10/2018;15:24:22;Windows 10;11133814;16;1310014416 bytes;500000;Quick Sort Hibrido k100;30618;6843
Semente 1;07/10/2018;15:24:22;07/10/2018;15:24:22;Windows 10;10920151;16;1310014416 bytes;500000;Quick Sort Hibrido k1000;30618;6843
Semente 1;07/10/2018;15:24:36;07/10/2018;15:24:36;Windows 10;849663177;859;1471391176 bytes;1000000;Bubble Sort;1730088;341225
Semente 1;07/10/2018;15:24:37;07/10/2018;15:24:37;Windows 10;476680849;469;1471393272 bytes;1000000;Insertion Sort;343581;1177
Semente 1;07/10/2018;15:24:37;07/10/2018;15:24:37;Windows 10;11044711;15;1471393272 bytes;1000000;Merge Sort;58562;11703
Semente 1;07/10/2018;15:24:37;07/10/2018;15:24:37;Windows 10;8964060;16;1471393272 bytes;1000000;Heap Sort;36512;10992
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;28918249;31;1471393272 bytes;1000000;Shell Sort;52393;10776
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;11417922;0;1471393272 bytes;1000000;Quick Sort Recursivo;31660;6991
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;13621732;16;1471393272 bytes;1000000;Quick Sort Mediana de 3;50923;8759
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;14172218;15;1471393272 bytes;1000000;Quick Sort Mediana de 5;66323;8759
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;13140290;0;1471393272 bytes;1000000;Quick Sort Mediana de 7;87883;8759
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;11994066;0;1471444056 bytes;1000000;Quick Sort Hibrido k10;31659;6991
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;11382933;16;1471444056 bytes;1000000;Quick Sort Hibrido k100;31659;6991
Semente 1;07/10/2018;15:24:38;07/10/2018;15:24:38;Windows 10;11572804;15;1471444056 bytes;1000000;Quick Sort Hibrido k1000;31659;6991
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;79506522;78;1197094040 bytes;1000;Bubble Sort;389693;81112
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;47000318;47;1197125696 bytes;1000;Insertion Sort;82222;554
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2110041;0;1197125696 bytes;1000;Merge Sort;25106;4875
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;1682248;0;1197125696 bytes;1000;Heap Sort;15456;4597
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;4413219;0;1197125696 bytes;1000;Shell Sort;19686;4272
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2454328;0;1197125696 bytes;1000;Quick Sort Recursivo;14603;3581
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2036799;0;1197125696 bytes;1000;Quick Sort Mediana de 3;21053;2967
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2022336;0;1197125696 bytes;1000;Quick Sort Mediana de 5;28373;2967
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2309709;0;1197125696 bytes;1000;Quick Sort Mediana de 7;38621;2967
Semente 2;07/10/2018;15:24:45;07/10/2018;15:24:45;Windows 10;2384818;0;1197125696 bytes;1000;Quick Sort Hibrido k10;14602;3581
